interaction,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
23.0,8.510846567555547e-19,-2.67258691896461,3.639860711316232e-17,-2.604488891521515,2.8162068104212653e-16,-1.143548664117853,4.184881810799931e-15,-0.24921078102697572,4.088425462532384,1110.7209762334812,30.825908934703556,28.080206757355413,9.08020675735541,16.479956933183253,13.951127605115886,4.451127605115885,2.69936027924819,2.69936027924819,1.5453235781485577,1.5453235781485577,0.8075416768695866,0.8075416768695866,91.58863080066212,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,26.044412567234176,265.1314080880003,1.5789473684210527,2.3157894736842106,2.8947368421052633,0.5,-1.9099999999999997,19.0,246.15699999999995,18277974.37413902,3.396881421795715,7.508325501195672,4.692776513942289,138.97342258990864,13.15109930083144,0.4263179696772641,13.15109930083144,0.31381350882882625,1.3348626729338204,0.31381350882882625,-4.737712388196021,-0.4263179696772641,3.7166000000000023,72.03740000000003,265.30899999999986,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,104.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,26.449634037250117,24.83068721798535,32.64621575787989,16.30030295886163,1.0,40.49912375392373,11.656691562635412,0.0,0.0,5.893957685363079,39.195483839908874,0.0,34.28399309941875,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,4.794537184071822,16.008275954128653,65.2398964071431,24.16967483065318,0.0,0.0,0.0,69.44,150.45620326460167,0.0,22.89100794954935,11.074771321651731,-1.4099135533077638,-9.036550768455534,-5.815693876379752,-18.059418366826385,-8.18373930416664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32589306833997456
17.0,-1.263762249357904e-16,-2.4686398125796605,-4.855397930074852e-18,-2.473594022536767,4.0068731273514893e-17,-1.0540914198385487,2.281260026792119e-16,-0.2483879404518695,3.783903268351012,734.7928909322771,21.74855866551393,20.316496580927726,6.316496580927726,11.80325356538452,10.112372435695795,3.1123724356957947,1.8665816237971964,1.8665816237971964,1.0978528845145639,1.0978528845145639,0.5744419604112734,0.5744419604112734,67.90157748083604,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,19.190619786383078,178.099379688,1.7692307692307692,2.5384615384615383,3.1538461538461537,0.36363636363636365,-1.31,13.0,164.11899999999997,190747.3572984497,2.024145433448271,4.651378356698753,2.579654788948925,98.20076802337998,12.390661375661374,0.4655281695667137,12.390661375661374,0.3126124558620137,0.9094161391408415,0.3126124558620137,-3.6915391156462602,-0.4655281695667137,2.3532,51.49000000000004,178.2310000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,70.0,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.212093538316473,19.267235726288355,9.59530989319154,22.048252821470903,1.0,28.722019924254944,5.969305287951849,0.0,0.0,0.0,19.597741919954437,6.558985242916289,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,44.35181319803454,30.212093538316473,0.0,0.0,0.0,26.3,108.20786228689006,0.0,12.390661375661374,0.0,-1.2779242252456535,-5.9155966553288,-5.331589309334843,0.0,-10.906746805975484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639808590666629
41.0,1.6083305535334055e-16,-2.523120670126346,0.1664238490995053,-2.4695991912812474,2.3639218673991182,-1.071957804867154,11.282955509410428,-0.24753687948344621,2.9446338972183828,1187.514115950147,28.290010549841313,25.080206757355413,10.08020675735541,16.155383413726195,12.701127605115886,5.201127605115885,3.3243602792481903,3.3243602792481903,2.0453235781485577,2.0453235781485577,1.1710727131775696,1.1710727131775696,101.69672367965435,15.209043233626403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.298241296353346,285.1012051198204,1.3333333333333333,2.0,2.5714285714285716,0.1875,-2.369999999999999,21.0,270.179,18348614.140320253,4.8285028979678675,6.875344718496007,3.808171808814134,143.55426878876656,13.227294973544968,0.769314403711148,13.227294973544968,0.3182947880028191,1.005679720758392,0.3182947880028191,-4.023953963529859,-0.769314403711148,3.5878000000000023,80.76400000000004,285.2989999999997,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,110.0,20.37789472243485,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,37.06398565561216,36.10605122367956,13.91193761170488,18.230784690895057,2.0,30.092778480425164,11.656691562635412,0.0,0.0,0.0,19.118774703988137,5.22652571908022,70.35972591022124,0.0,5.749511833283905,9.963388672880269,5.687386274683562,5.749511833283905,0.0,5.969305287951849,4.794537184071822,10.41450604955458,45.24360453823846,54.38176836896965,0.0,0.0,0.0,75.66,122.07271712513972,0.0,13.227294973544968,20.929981264796886,-2.7341035022760765,-7.58401582315025,-11.124921392569956,-4.023953963529859,-3.8463320152887723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764484956358515
45.0,1.5582026770647393e-16,-2.4371871420173226,0.052038323972029774,-2.412753149929792,2.3309911110517776,-0.9899978092236885,11.282955509410446,-0.2464150970900221,2.8783780303956927,1228.2596432238986,28.290010549841313,25.080206757355413,10.08020675735541,16.11670827913138,12.701127605115886,5.201127605115885,3.4493602792481903,3.4493602792481903,2.0453235781485577,2.0453235781485577,1.1200416768695864,1.1200416768695864,101.39350900939178,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.561378342553297,285.1001079600004,1.2857142857142858,1.9523809523809523,2.4761904761904763,0.1875,-2.6899999999999995,21.0,270.179,16116260.968831835,4.660591555503039,6.173928415371689,3.6567745344286786,142.950866337715,13.043296130952378,0.4260797575007184,13.043296130952378,0.31802103750178967,1.0995714441144007,0.31802103750178967,-3.81070460128496,-0.4260797575007184,3.612320000000002,78.32540000000003,285.2989999999997,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,108.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,29.733126322350174,31.352073141614945,21.680147308518126,21.783337183542507,2.0,35.01608952924284,11.656691562635412,0.0,0.0,0.0,19.597741919954437,0.0,69.58057091346592,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,4.794537184071822,16.966210386061253,44.434131128606076,48.33934966130636,0.0,0.0,0.0,69.44,121.3335938996915,0.0,22.870119175748716,11.062591202103356,-3.7752539514310204,-7.290865785357354,-10.289802669205626,0.0,-6.993715204882876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721931467909607
39.0,1.1647525934598155e-18,-2.61971906101501,4.0755810278643017e-16,-2.5447409742277194,0.6306316389275145,-1.1253024090608732,10.353002759506476,-0.24782462805758512,3.008959217374875,1504.2311910743708,35.79001054984131,32.58020675735541,11.58020675735541,19.866708279131384,16.451127605115886,5.951127605115885,3.9493602792481903,3.9493602792481903,2.295323578148557,2.295323578148557,1.307541676869586,1.307541676869586,120.51228371337993,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,28.785929679574615,327.14705815200057,1.25,1.9166666666666667,2.4583333333333335,0.3157894736842105,-2.6899999999999995,24.0,306.21200000000005,588027946.5208359,4.686265922845727,7.725175166459064,4.650594399814776,170.4755156819117,13.323765980967684,0.42607975750070454,13.323765980967684,0.31802103751271193,1.29361467091246,0.31802103751271193,-4.145918103919585,-0.42607975750070454,4.502400000000004,92.13040000000004,327.37999999999965,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,126.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,37.87345906524454,42.330515102708716,29.904698645539444,21.783337183542507,2.0,43.24064086626418,11.656691562635412,0.0,0.0,5.893957685363079,32.82255893857949,0.0,69.58057091346592,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,11.167462085401201,16.008275954128653,66.36246670021877,48.33934966130636,0.0,0.0,0.0,69.44,171.19347910201466,0.0,23.203666045174728,11.173514735119504,-4.653645668078233,-11.990945298254365,-12.178388439634553,-4.068427270264585,-12.012586539410519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388192852090079
12.0,0.5522037634100272,-2.427929123103316,0.636301676982232,-2.411553935367918,2.88002815627821,-0.9899950166746524,11.961955118828675,-0.24463228560618241,2.3744071451497777,1656.8977524461725,33.25411216497907,28.958171230364638,12.958171230364638,19.548117823818036,14.890109841620498,6.890109841620498,4.638342515752804,4.638342515752804,2.937060255527018,2.937060255527018,1.7381555746849704,1.7381555746849704,130.0919640554922,14.908855452837393,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.668999852523566,365.10633621200043,1.1851851851851851,1.8888888888888888,2.5185185185185186,0.09523809523809523,-3.5399999999999983,27.0,349.2320000000001,638504994.6227391,6.884761753172726,7.781007941133726,4.174125888431965,177.2135243324765,15.756278861142889,0.42607974765098355,15.756278861142889,0.3180228347442881,0.8932697638918159,0.3180228347442881,-3.9849558164315138,-0.42607974765098355,5.110000000000003,98.98240000000003,365.3599999999998,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,136.0,4.736862953800049,11.5667326743298,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,4.39041504767482,0.0,0.0,42.29693095364306,36.10605122367956,23.131323131704463,27.266371408223385,3.0,40.77726313308789,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,94.00401509346801,0.0,16.876414816677897,4.736862953800049,10.077801322358383,5.749511833283905,0.0,10.892616336769521,4.794537184071822,15.931539109811467,40.24143819307929,72.50902449195954,0.0,11.126902983393991,0.0,69.44,147.7665723115901,0.0,23.164112336240333,11.159214390436457,-5.099383564513001,-9.602401242288181,-14.768627584846818,0.0,-3.9528199799522428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726177107704328
6.0,0.5233261564294216,-2.4306164085275963,0.574046322082597,-2.4133883669715988,2.880028156278208,-0.9899973183631344,11.96042556374028,-0.24464243371091463,2.39883009800287,1782.4654502217309,34.8314624341687,30.488455047819272,13.488455047819274,20.458801426340997,15.655251750347816,7.155251750347817,4.778484424480121,4.778484424480121,2.9994477233804893,2.9994477233804893,1.7533537494855522,1.7533537494855522,136.10040686847455,19.703392636909214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.039758408693785,375.11067264400043,1.0357142857142858,1.7142857142857142,2.357142857142857,0.09090909090909091,-3.7999999999999985,28.0,358.24400000000014,1531988934.8797321,6.9794924554183835,8.262434963579606,4.294678121933163,184.97942364415846,13.53307034906203,0.4260797554216414,13.53307034906203,0.31802142448362336,0.9186245971831573,0.31802142448362336,-3.995511371987069,-0.4260797554216414,4.534900000000003,103.4629,375.3799999999998,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,140.0,4.736862953800049,5.749511833283905,5.783244946364939,0.0,5.687386274683562,5.969305287951849,19.703392636909214,0.0,0.0,0.0,48.33934966130636,30.54259973198256,28.694774623401457,28.637129964393605,3.0,42.55214382565512,17.43993650900035,0.0,0.0,0.0,12.745849802658757,0.0,105.35611594347944,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,16.67586128313446,4.794537184071822,10.114318268765572,57.53363691671536,78.55144319962284,0.0,0.0,0.0,86.50999999999999,140.92544331686724,0.0,36.90200801615791,11.206893817236761,-5.326709292056774,-9.36715090905375,-16.03638001077135,0.0,-3.9707716050467248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759059469691532
16.0,0.4942425872136114,-2.4294941778503305,0.5498398825484199,-2.4102575912904194,2.8800281562782106,-0.9899946885121751,11.35433775207531,-0.24464230017155839,2.3391478126258107,1700.7939169107085,33.961218946165616,29.988455047819272,12.988455047819274,20.03128107141243,15.359375895579749,6.859375895579748,4.459670642328019,4.459670642328019,2.703571868612421,2.703571868612421,1.5767434128714755,1.5767434128714755,130.68928260528344,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.776621362493835,363.1106726440005,1.037037037037037,1.7407407407407407,2.4074074074074074,0.09523809523809523,-3.6699999999999986,27.0,346.2330000000001,1033181145.1579342,6.492256173008485,8.139226965133803,4.696431775220698,179.56650465922493,13.3939516696894,0.45737353496088523,13.3939516696894,0.3180234094634401,0.8438097823683421,0.3180234094634401,-3.90912248309818,-0.45737353496088523,5.096200000000004,100.10440000000003,363.3689999999998,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,136.0,9.473725907600098,17.248535499851716,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,30.212093538316473,48.66985585497244,17.567871640007468,28.637129964393605,3.0,42.49446959538335,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,94.22921296008542,0.0,17.248535499851716,9.473725907600098,5.687386274683562,17.248535499851716,0.0,10.892616336769521,4.794537184071822,10.114318268765572,41.61219674924951,78.55144319962284,0.0,0.0,0.0,78.67,145.93266818615893,0.0,23.33752889221183,11.19604569100402,-2.766665524572496,-9.669464903575811,-14.959095082362685,0.0,-3.90435059219714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263534448714689
49.0,0.264057260157932,-2.429975315291572,0.31409462657870574,-2.4109983177432106,2.8800281562782084,-0.9899996698376146,11.36025534006568,-0.24459966851707277,2.824699462774589,1137.7727695419085,25.790010549841313,22.580206757355413,9.58020675735541,14.905383413726195,11.451127605115886,4.951127605115885,3.19936027924819,3.19936027924819,1.9203235781485577,1.9203235781485577,1.0575416768695867,1.0575416768695867,95.02058410806242,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,271.08445789600034,1.3,1.95,2.5,0.13333333333333333,-2.689999999999999,20.0,258.16799999999995,5437464.484488144,4.697197864035897,5.967879590587581,3.1980726328987163,133.7759832229828,12.910628306878305,0.42607975750788013,12.910628306878305,0.3180210347931207,0.9259603330032895,0.3180210347931207,-3.711453963529859,-0.42607975750788013,3.3039000000000014,73.58840000000004,271.2719999999997,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,102.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,30.212093538316473,24.500181024319264,17.567871640007468,23.154095739712726,2.0,32.274572416902394,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,70.05953812943221,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,4.794537184071822,10.114318268765572,36.12916252456862,54.38176836896965,0.0,0.0,0.0,69.44,105.49339168157206,0.0,22.715381050181264,11.016791882375465,-2.5147747985723723,-7.032017523830521,-10.300651661529393,0.0,-3.711453963529859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700354134468748
48.0,0.264057260157932,-2.429975315291572,0.31409462657870574,-2.4109983177432106,2.8800281562782084,-0.9899996698376146,11.36025534006568,-0.24459966851707277,2.824699462774589,1137.7727695419085,25.790010549841313,22.580206757355413,9.58020675735541,14.905383413726195,11.451127605115886,4.951127605115885,3.19936027924819,3.19936027924819,1.9203235781485577,1.9203235781485577,1.0575416768695867,1.0575416768695867,95.02058410806242,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,271.08445789600034,1.3,1.95,2.5,0.13333333333333333,-2.689999999999999,20.0,258.16799999999995,5437464.484488144,4.697197864035897,5.967879590587581,3.1980726328987163,133.7759832229828,12.910628306878305,0.42607975750788013,12.910628306878305,0.3180210347931207,0.9259603330032895,0.3180210347931207,-3.711453963529859,-0.42607975750788013,3.3039000000000014,73.58840000000004,271.2719999999997,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,102.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,30.212093538316473,24.500181024319264,17.567871640007468,23.154095739712726,2.0,32.274572416902394,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,70.05953812943221,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,4.794537184071822,10.114318268765572,36.12916252456862,54.38176836896965,0.0,0.0,0.0,69.44,105.49339168157206,0.0,22.715381050181264,11.016791882375465,-2.5147747985723723,-7.032017523830521,-10.300651661529393,0.0,-3.711453963529859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700354134468748
